ResponseId,Student,Q1,QNEW,Q2,Q3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q6,Q7_x1,Q7_x4,Q7_x5,Q7_x6,Q7_x7,Q7_x8,Q7_x9,Q7_x10,Q7_x11,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q13,Q14,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q17,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q21_1,Q21_2,Q21_3,Q21_4,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_10_TEXT,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q34,Q35,Q36,Q37,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,QPID100,Q260,Q270,R01,R02,R03_1,R03_2,R03_3,R03_4,R03_5,R03_6,R03_7,R03_8,R03_9,R03_10,R04,xacslang,xhhno,xhispan,xppracem,xspanish,xurbanicity,ppage,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,PPREG9,weight
R_87E1F0eFAezegnL, ,1,1,1,3,3,3,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6, , , , , , , ,4,3,6,5,5,4,5,4,3,1, ,2,2,3, ,3, ,3,1,1,1,1,2,2,2,2,2, ,2, ,2,2,2,1,3, , ,1,2,1,1, , ,2,2,2, , ,1,1,5,5,5,5,2,1, ,1, ,1,1,0,0,0,0,0,0,0,2, ,1, , , ,2, , ,2,2,2,3,3,3,3,2,4,2,0,0,0,0,0,0,1,0,1,0,0, ,2,4,3,3,2,2,2,2,2,1,1,1,2,2,3,3,3,5,5,3,2,3,1,1, , , , , , , , , , ,1,5,211642,1,1,1,1,19,1,1,1,2,4,1,3,5,1,2,1,35,3,3,1,3,0.5725
R_3biz0QIO0RHCUEh, ,1,1,1,2,2,2,3,2,1,3,3,1,2,3,3,3,3,3,3,2,2,3,1,3,4,5,4, , , , , , , ,2,3,4,3,3,4,5,3,2,1, ,2,1,2, ,1, ,4,1,2,3,1,2,2,2,1,2, ,2, ,1,2,2,1,4, , ,1,3,3,1, , ,1,3,3, , ,1,1,2,2,5,5,1,2, ,1, ,1,0,0,0,0,0,0,0,1,1, ,1, , , ,1, , ,2,2,2,4,4,3,3,1,3,3,0,0,1,0,0,0,1,0,1,0,0, ,4,4,3,2,3, ,2,2,-1,2,2,1,1,2,4,4,4,4,4,2,2,4,2, ,1,1, , , , , , , , ,1,5,213567,1,2,1,3,19,2,2,2,1,10,3,5,5,1,4,2,86,1,5,5,8,0.9913
R_777oizv7otgql8x, ,-1,2,1,1,1,1,1,1,1,3,1,1,2,3,3,3,3,3,3,2,3,4,3,3,4,4,5, , , , , , , ,2,6,4,3,4,6,3,1,3,1, ,3,1,2, ,1, ,4,1,1,1,1,2,2,2,2,2, ,1, ,2,2,1,1,3, , ,2,2,2,1, , ,1,2,2, , ,1,1,4,1,1,1,2,2, ,1, ,2,1,0,0,0,0,1,0,0,2, ,1, , , ,2, , ,2,2,1,3,2,3,2,1,2,1,1,0,0,0,1,1,0,0,1,0,0, ,3,2,2,4,3, ,2,2,2,2,1,1,1,1,4,4,3,3,3,2,2,3,3, ,1,3,1, , , , , , , ,1,5,217370,1,1,1,3,19,3,3,1,2,3,3,7,5,1,1,2,21,3,3,0,2,0.6835
R_22fH99VMPzFJvfX, ,1,2,1,1,2,1,2,1,1,3,2,1,1,2,3,3,3,3,3,2,3,3,4,6,4,4,4,5,2,4,3,2,3,6, , , , , , , , ,4,1,1, ,1,3,2, ,2, ,1,3,3,1,2,2,2,1,1,1, ,1,2, ,3,3,4,1,1, , , , ,3,1,2,1,2,2,1, , ,4,1,2,3,2,2,1, ,2, ,1,0,0,0,1,0,0,0, ,1, ,1,2,1, ,1,1, , , ,3,3,2,3,2,2,2,0,0,0,0,1,0,0,0,1,0,0, ,1,1,2,2,3, ,2,2,2,2,1,1,2,1,4,4,4,3,3,6,13,6,1,1, , , , , , , , , , ,1,5,217568,1,1,1,2,18,3,3,1,2,3,1,7,5,0,2,1,42,3,3,0,4,0.4145
R_6c0IB69Qhhqktju, ,2,2,2,4,1,1,2,2,2,3,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, , , , , , , , ,2,1,-1, ,-1,-1,-1, ,-1, ,1,-1,-1,1,2,2,2,-1,-1,-1, ,-1,-1, ,1,1,4,1,-1, , , , ,2,2,1,-1,-1,-1,1, , ,4,1,1,2,2,2,2, ,2, ,1,0,0,0,0,0,0,0, ,1, ,-1,-1,-1, ,-1,-1, , , ,3,2,3,2,1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1,3, ,2,2,2,2,1,1,2,1,4,3,3,3,2,2,13,6,1,1, , , , , , , , , , ,1,5,222563,1,1,1,2,24,4,4,1,2,3,1,6,5,1,1,1,11,2,3,0,1,0.557
R_3aqxTFjbX2PwZGt, ,1,1,1,2,1,1,1,-1,1,4,1,1,1,1,3,-1,3,3,3,4,4,3,3,3,1,5,4,2,3,1,4,3,2,2, , , , , , , , ,4,2,1, ,1,2,1, ,2, ,2,2,2,1,2,1,1,2,1,2, ,1,1, ,1,2,5,1,2, , , , ,2,2,1,2,2,2,3, , ,4,2,1,1,1,1,2, ,1, ,0,1,0,0,0,0,0,0, ,2, ,2,2,2, ,2,2, , , ,2,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1, ,1,2,1,1,3, ,2,2,2,2,1,2,2,2,4,4,4,3,3,3,2,5,1,1, , , , , , , , , , ,1,5,227133,1,1,1,3,22,2,2,5,2,4,1,6,5,1,3,1,56,2,4,0,5,0.8314
R_4CFE5uoPYlRUc7L, ,1,2,1,2,3,2,1,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,4,5,5,5, , , , , , , ,5,5,5,5,5,5,5,5,2,1, ,2,2,2, ,3, ,2,3,3,3,3,3,1,1,3,3, ,3, ,3,3,2,1,3, , ,3,3,3,3, , ,3,3,3, , ,3,3,1,2,5,2,1,1, ,1, ,1,0,1,0,0,0,1,1,0,2, ,1, , , ,1, , ,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,3, ,2,2,2,2,1,1,1,2,3,3,2,3,2,3,9,5,2, ,1,1, , , , , , , , ,1,5,229252,1,4,1,1,23,4,4,3,1,5,1,6,5,1,4,1,93,2,5,0,9,2.613
R_5XvzL551LxCOsBH, ,1,2,1,3,2,2,2,1,2,2,1,1,1,2,2,3,2,2,3,2,3,4,3,3,5,4,5,7,3,3,6,4,3,6, , , , , , , , ,4,2,2, ,2,2,1, ,3, ,1,3,1,1,1,2,2,1,3,1, ,2,1, ,1,1,4,1,1, , , , ,2,2,1,2,2,2,1, , ,2,1,3,4,2,2,2, ,2, ,0,1,0,0,0,0,0,0, ,1, ,2,2,1, ,2,2, , , ,2,3,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0, ,2,3,3,3,3, ,2,2,2,2,1,1,3,1,2,2,2,2,2,3,2,4,2, ,1,3, , , , , , , , ,1,5,229414,1,1,1,2,21,3,3,3,2,4,1,5,5,1,3,1,58,2,4,0,5,0.2589
R_2JaSdSCU3mDCJvV, ,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5,4,5,4,3,3,3,5,5,5,5, , , , , , , , ,3,2,2, ,2,2,2, ,2, ,1,2,2,2,2,1,1,2,2,1, ,2,2, ,3,2,3,3,3, , , , ,1,2,3,3,3,1,3, , ,2,2,2,2,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,2, ,2,2,1, ,2,2, , , ,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,2,2,3, ,2,1,2,2,2,3,2,1,3,3,2,3,3,1,13,5,2, ,1,1, , , , , , , , ,1,1,232415,4,1,1,3,23,3,3,4,1,4,1,5,5,1,3,1,59,2,4,0,5,0.9862
R_12Qe6u2qqnZsWJE, ,1,2,1,1,4,2,3,2,2,4,2,2,2,2,3,3,3,3,3,2,3,3,3,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,2,2, ,2,2,3, ,3, ,2,1,1,1,3,2,1,2,3,2, ,3, ,3,2,5,2,3, , ,2,3,3,3, , ,3,1,2, , ,3,1,2,2,2,2,2,2, ,1, ,1,1,0,0,0,0,1,0,0,2, ,2, , , ,2, , ,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0, ,1,1,1,2,1, ,2,1,1,1,1,1,1,2,4,3,3,3,3,2,2,3,1,1, , , , , , , , , , ,1,5,235036,1,2,1,1,19,2,2,2,2,3,1,4,5,1,4,1,93,2,3,0,9,1.3009
R_2JyGZPjp6AOgKPy, ,1,2,1,3,3,2,3,2,2,4,1,2,2,2,2,2,2,2,2,3,2,2,2,6,6,6,6, , , , , , , ,6,7,6,6,4,6,6,4,3,1, ,2,1,3, ,3, ,3,1,1,1,1,3,2,2,1,2, ,1, ,2,2,2,1,3, , ,2,2,2,3, , ,3,2,2, , ,1,2,3,1,3,3,2,2, ,1, ,2,0,0,0,0,0,0,0,1,1, ,1, , , ,2, , ,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,3, ,2,2,2,2,2,2,3,2,5,5,5,5,5,2,13,6,2, ,3,1, , , , , , , , ,1,5,235891,1,4,1,1,20,3,3,5,2,4,1,3,5,1,4,1,91,3,4,0,9,0.7896
R_7EhjlUJzUoZ8PIH, ,1,1,1,3,3,2,4,2,2,4,1,1,1,2,2,3,3,2,3,2,2,3,3,5,5,5,5, , , , , , , ,5,5,5,3,3,5,5,5,2,2, ,2,1,2, ,4, ,4,3,2,2,1,2,2,2,1,1, ,1, ,1,1,3,3,4, , ,2,2,2,3, , ,1,2,2, , ,1,1,4,1,4,4,1,1, ,1, ,1,0,1,0,0,0,1,0,0,1, ,2, , , ,2, , ,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1, ,2,2,3,2,1, ,2,2,2,2,1,1,2,1,4,3,4,3,2,3,1,4,2, ,3,1, , , , , , , , ,1,5,240468,1,1,1,3,19,3,3,1,1,5,1,7,5,1,2,1,34,2,5,0,3,0.7837
R_5au5B7mydGqcy77, ,1,2,1,2,1,1,3,1,1,4,1,1,1,1,3,2,2,3,3,1,2,4,3,1,1,3,2,3,2,2,1,3,2,7, , , , , , , , ,4,2,3, ,1,2,1, ,2, ,1,1,2,3,2,2,2,1,1,1, ,1,3, ,1,3,3,1,1, , , , ,2,2,1,1,2,2,1, , ,4,1,3,2,1,2,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,1,1, , , ,3,3,3,3,2,3,2,1,1,0,0,1,1,1,0,0,0,0, ,2,3,2,2,2,1,2,2,2,2,3,1,2,1,4,4,4,3,3,2,11,2,3, ,1,1,3, , , , , , , ,1,5,241251,1,2,1,1,22,3,3,2,2,6,1,4,5,0,3,1,63,2,5,1,6,1.2399
R_5FypMheyP67oLp7, ,1,2,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,3,3,3,1,2,2,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , ,4,2,2, ,1,2,1, ,1, ,1,2,1,1,1,1,2,2,2,1, ,2,2, ,3,2,1,1,2, , , , ,2,2,2,3,3,3,2, , ,2,1,2,3,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,1,1, ,2,2, , , ,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,2,3, ,2,2,2,2,1,1,2,1,3,3,3,3,3,1,11,5,1,1, , , , , , , , , , ,1,5,241760,1,1,1,2,20,3,3,1,1,3,1,7,5,1,4,1,84,3,3,0,8,0.5758
R_1MeAIaf9R8FphvP, ,2,2,1,2,3,2,3,2,1,3,2,1,2,2,2,2,2,3,3,4,2,2,3,4,5,5,5, , , , , , , ,4,4,4,5,3,5,4,4,3,2, ,2,2,2, ,2, ,3,1,1,1,1,1,1,2,2,1, ,2, ,2,3,3,2,3, , ,1,2,1,1, , ,1,2,2, , ,1,1,2,1,2,2,2,2, ,2, ,2,1,1,0,0,0,0,0,0,1, ,2, , , ,1, , ,2,2,1,1,2,3,2,1,2,3,1,1,1,0,0,1,1,0,0,0,0, ,3,3,3,3,1, ,2,2,2,2,2,2,2,2,2,3,2,1,1,2,8,5,1,1, , , , , , , , , , ,1,5,243759,1,4,1,1,20,3,3,3,2,4,1,5,5,1,2,1,33,3,2,2,3,0.5954
R_2R0spxmOu0jGmw9, ,1,2,1,3,1,1,1,1,1,5,1,1,1,2,1,3,3,3,3,4,2,4,4,5,4,5,5,5,3,3,3,4,3,4, , , , , , , , ,3,1,2, ,2,3,2, ,4, ,3,1,1,1,3,2,2,1,1,1, ,1,1, ,2,1,2,1,1, , , , ,2,2,1,2,2,2,2, , ,4,1,2,2,2,2,2, ,2, ,0,1,0,0,1,1,0,0, ,1, ,2,2,1, ,2,1, , , ,1,2,4,2,1,1,2,0,0,0,0,0,0,1,0,1,1,0, ,2,2,2,2,1, ,1,2,1,2,1,2,1,1,2,4,2,2,2,2,1,6,1,1, , , , , , , , , , ,1,5,245758,1,1,1,1,19,3,3,1,2,4,1,4,5,1,3,1,56,3,2,2,5,0.5969
R_3et2vb6wRCjUXQd, ,2,2,1,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , ,4,1,3, ,3,3,3, ,3, ,3,3,3,3,3,1,1,3,3,3, ,3,3, ,2,2,5,3,3, , , , ,3,3,1,3,3,3,3, , ,2,2,2,2,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,1,1, ,2,2, , , ,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0, ,3,3,3,3,3, ,2,2,2,2,2,2,2,2,4,4,4,3,2,1,13,6,1,1, , , , , , , , , , ,1,5,246042,1,1,1,1,19,3,3,1,1,5,1,6,5,1,3,1,59,2,4,1,5,0.7247
R_5d3wPkE1pdnYnmx, ,1,2,1,2,1,-1,-1,1,1,4,1,1,1,2,2,-1,2,-1,-1,-1,2,-1,3,6,6,-1,6,7,-1,-1,-1,-1,-1,6, , , , , , , , ,3,1,-1, ,-1,2,1, ,4, ,3,1,3,1,3,2,2,1,3,1, ,-1,1, ,5,3,5,2,3, , , , ,3,2,2,3,-1,3,2, , ,3,2,2,2,-1,1,2, ,2, ,1,0,0,0,0,0,0,0, ,1, ,2,-1,1, ,-1,1, , , ,4,3,4,4,4,3,2,0,0,1,0,0,0,1,0,0,0,0, ,-1,4,3,3,-1, ,1,2,2,1,1,2,2,1,3,4,2,2,2,1,2,2,2, ,1,1, , , , , , , , ,1,5,247461,1,1,1,3,20,2,2,1,1,4,1,4,1,1,3,1,74,3,4,0,7,0.7482
R_8w18XPao5lQSGQT, ,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,3,2,2,3,3,1,2,3,4,5,5,5, , , , , , , ,7,2,7,7,7,3,5,7,4,2, ,2,1,2, ,1, ,4,2,2,2,1,2,1,2,3,1, ,1, ,3,3,3,2,1, , ,2,3,3,1, , ,1,2,1, , ,1,1,3,1,4,5,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,1, , , ,1, , ,2,2,2,2,2,4,4,2,3,3,0,0,0,0,0,0,0,0,0,0,1, ,3,3,2,3,3, ,2,2,2,2,2,2,2,1,4,4,3,2,2,1,2,2,2, ,1,3, , , , , , , , ,1,5,249291,1,1,1,3,22,3,3,1,2,4,1,4,1,1,3,1,74,3,4,0,7,0.5034
R_3f7y8PeSh6nI5Mg, ,1,2,1,3,4,5,3,3,1,1,2,4,1,2,4,4,4,4,4,4,4,4,4,7,7,7,7, , , , , , , ,7,7,7,7,7,7,7,7,2,1, ,2,1,3, ,4, ,4,1,2,1,1,1,1,1,3,1, ,1, ,3,1,1,2,5, , ,2,2,2,1, , ,1,2,1, , ,1,1,3,1,3,4,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,1, , , ,1, , ,2,2,2,1,2,3,1,1,2,2,1,0,1,1,0,0,1,1,1,0,0, ,1,1,1,1,1, ,2,2,2,2,2,2,2,1,4,4,4,4,4,1,1,5,1,1, , , , , , , , , , ,1,5,249697,1,1,1,3,19,4,5,1,1,3,2,7,5,1,2,1,33,3,3,0,3,0.7837
R_2r0W8tEekACzZm2, ,3,2,1,2,1,3,3,2,1,1,3,1,1,2,3,3,4,3,3,3,3,4,3,2,6,7,7, , , , , , , ,7,1,7,5,5,2,3,6,3,1, ,2,2,1, ,3, ,3,1,2,1,1,2,2,2,2,2, ,1, ,1,1,3,1,2, , ,1,1,1,1, , ,1,1,1, , ,1,1,3,2,2,2,1,1, ,1, ,1,0,0,0,0,1,0,0,0,1, ,1, , , ,1, , ,2,2,2,2,2,4,3,2,2,2,1,1,0,0,0,0,0,1,0,0,0, ,3,2,2,2,3, ,2,2,2,2,1,1,2,1,3,3,4,2,2,1,1,5,1,1, , , , , , , , , , ,1,1,250665,1,1,1,3,24,4,4,1,2,4,1,5,5,1,1,1,21,2,4,0,2,0.416
R_7LiYJjfDuthRjNg, ,1,2,1,3,4,2,3,2,2,3,3,2,3,2,1,2,2,2,2,2,1,2,2,6,6,7,7,5,4,6,4,4,5,6, , , , , , , , ,2,2,3, ,2,2,2, ,2, ,1,3,1,1,3,2,2,3,3,2, ,4,3, ,2,1,2,1,1, , , , ,2,2,1,2,2,2,1, , ,2,1,2,2,2,2,2, ,2, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,3, ,2,2,2,2,3,3,3,2,5,5,5,5,5,1,4,6,1,1, , , , , , , , , , ,1,5,252010,1,1,1,3,19,3,3,1,1,5,1,7,5,1,4,1,87,3,3,2,8,0.5758
R_22Pym7UtJyi7Jx0, ,1,2,1,1,1,1,1,1,1,4,1,1,1,2,3,4,4,4,3,1,4,4,4,3,4,7,7,7,1,4,1,3,4,7, , , , , , , , ,4,1,1, ,1,2,1, ,1, ,3,2,2,1,2,1,1,1,1,1, ,1,1, ,4,2,4,1,2, , , , ,2,2,1,2,2,2,2, , ,3,1,1,2,1,2,2, ,1, ,1,0,0,0,0,1,0,0, ,1, ,1,2,2, ,1,1, , , ,3,4,4,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0, ,2,2,2,2,1, ,2,2,2,1,1,1,2,2,3,4,2,3,2,2,13,6,1,1, , , , , , , , , , ,1,1,252047,5,1,1,3,23,4,4,4,2,4,1,6,5,1,4,1,93,2,4,0,9,0.8331
R_2tlEIq7pMxGWk5X, ,1,2,1,1,1,1,1,1,1,3,1,1,1,1,3,3,3,3,3,2,3,3,3,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,3,1, ,2,1,4, ,2, ,4,3,3,3,3,3,2,2,2,2, ,1, ,2,2,2,2,1, , ,3,3,3,3, , ,3,3,3, , ,3,3,3,1,3,2,1,2, ,1, ,2,1,0,0,0,0,0,0,0,1, ,1, , , ,2, , ,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,3, ,2,2,2,2,1,1,2,2,2,3,2,2,2,2,2,4,1,1, , , , , , , , , , ,1,5,252629,1,1,1,1,20,3,3,5,2,3,1,7,5,1,3,1,51,2,3,0,5,0.6435
R_6HviErgTI4dd3k0, ,1,1,2,2,2,2,3,1,1,3,3,1,2,2,3,3,3,3,3,2,2,3,3,6,6,5,6, , , , , , , ,5,6,6,6,6,6,5,5,3,1, ,1,1,2, ,1, ,2,1,1,1,1,3,-1,2,1,1, ,1, ,1,3,2,1,3, , ,2,2,2,1, , ,2,3,2, , ,1,1,3,1,2,1,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,1, , ,2,2,2,2,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1, ,3,3,2,2,1, ,2,2,2,2,2,2,2,1,1,2,2,1,1,1,11,3,3, ,3,3,1, , , , , , , ,1,5,254779,5,1,1,1,18,3,3,4,1,6,1,3,5,1,3,2,74,2,2,4,7,0.5273
R_2P002zX054ToxDw, ,3,2,1,1,3,1,2,1,1,3,1,1,1,1,2,3,3,3,3,2,3,4,3,4,4,4,6,7,3,5,5,5,5,7, , , , , , , , ,4,1,1, ,1,2,1, ,1, ,1,2,2,1,2,1,1,2,1,1, ,1,2, ,2,2,4,1,2, , , , ,2,2,1,2,2,2,2, , ,3,1,3,5,1,2,2, ,2, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,2,2,3,3,2,3,3,0,0,1,0,0,0,1,1,1,0,0, ,2,2,2,2,3, ,2,2,2,2,3,2,2,2,2,2,2,2,2,1,13,6,1,1, , , , , , , , , , ,1,5,255464,1,1,1,1,19,3,3,1,2,4,1,6,5,1,2,1,32,3,4,0,3,0.3297
R_1k6UllAuO1MfXIX, ,2,2,2,4,5,1,1,2,1,4,1,1,1,2,1,3,2,2,2,1,3,4,3,4,4,4,4, , , , , , , ,2,7,4,3,2,7,3,1,3,1, ,2,3,3, ,2, ,4,1,1,1,1,1,2,2,1,2, ,1, ,1,2,2,1,3, , ,1,1,1,1, , ,2,1,1, , ,1,1,4,1,4,4,2,2, ,2, ,2,1,0,0,0,0,1,0,0,2, ,2, , , ,2, , ,2,2,2,2,2,2,3,2,3,3,0,0,0,0,0,0,0,0,1,0,0, ,3,3,3,3,3, ,2,2,2,2,1,2,2,2,2,3,2,1,1,2,13,6,1,1, , , , , , , , , , ,1,5,255553,1,1,1,3,24,3,3,1,2,3,1,6,5,1,2,1,43,2,3,0,4,0.665
R_5i52ia3oEaxkWxB, ,2,2,1,1,2,2,2,2,1,1,1,1,1,2,3,2,3,3,3,3,3,4,3,3,4,4,4,1,6,1,6,6,6,2, , , , , , , , ,4,1,2, ,1,3,1, ,2, ,3,2,2,1,2,2,2,3,2,3, ,1,1, ,1,2,2,1,2, , , , ,2,2,1,2,2,2,1, , ,3,1,1,2,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1, ,2,2,2,2,3, ,2,2,2,2,1,2,2,1,4,3,3,2,2,3,2,4,1,1, , , , , , , , , , ,1,5,260946,1,1,1,3,20,3,3,1,1,3,1,7,5,1,3,1,54,3,3,0,5,0.7907
R_1111jNMt8rtP6SH, ,1,2,1,3,1,2,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,3,5,5,6,6,6,4,6,3,5,4,5, , , , , , , , ,3,1,2, ,1,4,3, ,1, ,1,2,2,3,2,2,1,3,2,4, ,2,2, ,2,2,4,2,2, , , , ,2,2,2,2,2,3,2, , ,5,5,2,5,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,-1, ,2,2,2, ,2,2, , , ,3,3,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,3,3,3,2,3, ,2,2,2,2,2,2,2,1,3,3,3,2,2,1,1,2,1,1, , , , , , , , , , ,1,5,264081,1,1,1,3,20,3,3,1,1,4,1,7,5,1,3,1,59,2,4,0,5,0.4552
R_3ByfvjbdblppoIT, ,1,1,1,3,1,2,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,1,1,5,3,5,5,7,1,4,6,6, , , , , , , , ,4,2,1, ,1,1,1, ,1, ,2,2,2,2,2,2,2,2,1,1, ,1,1, ,1,1,1,2,2, , , , ,2,2,2,2,2,2,2, , ,3,1,1,1,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,1,1,1,1,2,1,4,0,0,1,0,0,0,0,0,0,0,0, ,2,2,2,2,3, ,1,1,1,1,1,1,3,2,2,2,1,2,1,3,13,5,3, ,3,1,1, , , , , , , ,1,5,265341,1,6,1,1,19,2,2,5,1,5,1,6,5,0,3,2,73,1,5,0,7,3.8059
R_1wU9Rfi28B9rlFD, ,2,2,1,1,1,2,1,2,1,4,3,2,1,1,2,1,1,2,1,2,1,2,1,6,5,5,5,6,5,5,5,5,5,6, , , , , , , , ,4,1,2, ,1,3,1, ,1, ,1,2,2,1,2,2,2,1,1,1, ,1,1, ,3,2,3,1,2, , , , ,2,2,2,2,2,2,1, , ,2,1,2,3,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1, ,3,3,3,3,1, ,2,2,1,2,2,2,2,2,2,3,3,2,2,1,2,3,1,1, , , , , , , , , , ,1,5,265679,1,1,1,3,20,3,3,1,2,5,1,7,5,1,1,1,22,2,3,2,2,0.6839
R_5d9HnXuwiWD993X, ,1,2,1,3,1,3,2,2,1,1,1,2,1,1,3,2,3,3,3,3,2,4,3,4,5,2,5, , , , , , , ,7,2,7,5,4,2,5,7,4,2, ,2,1,1, ,1, ,3,2,2,2,2,2,1,1,3,1, ,1, ,3,2,2,2,1, , ,2,2,2,3, , ,2,2,2, , ,3,1,4,4,2,2,1,1, ,1, ,1,0,1,0,0,0,0,1,0,1, ,1, , , ,2, , ,2,2,2,1,1,1,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0, ,1,2,3,3,3, ,1,2,1,2,2,2,2,1,2,3,3,2,2,3,2,3,1,1, , , , , , , , , , ,1,5,268208,1,4,1,3,18,2,2,3,1,6,1,7,5,1,3,1,59,2,4,2,5,1.8722
R_2JXSY2BDyq5S5Fr, ,1,2,1,2,1,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,3,4,4,4,4, , , , , , , ,7,2,6,4,4,4,4,4,1,1, ,3,1,2, ,2, ,3,1,2,2,2,2,1,1,1,1, ,1, ,1,1,3,2,4, , ,2,2,2,1, , ,1,2,2, , ,1,1,2,2,2,2,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,1, , ,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,3,2,3, ,2,2,1,2,1,1,2,2,3,3,3,2,2,3,2,2,1,1, , , , , , , , , , ,1,5,270073,1,1,1,2,19,3,3,1,1,4,1,7,5,1,3,1,74,3,2,2,7,0.911
